epoch,Loss,lr
0,1.0907892783482869,0.003
1,0.827579915523529,0.003
2,0.6340580383936564,0.003
3,0.49680866797765094,0.003
4,0.3913342257340749,0.003
5,0.3203929165999095,0.003
6,0.25814469655354816,0.003
7,0.21520773569742838,0.003
8,0.184547225634257,0.003
9,0.14692090451717377,0.003
10,0.13761084278424582,0.003
11,0.12157865116993587,0.003
12,0.11814431597789128,0.003
13,0.11065688729286194,0.003
14,0.10620945195357005,0.002961
15,0.10103899985551834,0.002961
16,0.09472383558750153,0.002961
17,0.09501216312249501,0.002961
18,0.09098375340302785,0.002961
19,0.08733031650384267,0.002961
20,0.0824509138862292,0.002961
21,0.07834406445423762,0.002961
22,0.08435812840859096,0.002961
23,0.0784234528740247,0.002961
24,0.07058998694022496,0.002961
25,0.07036814838647842,0.002961
26,0.06839075436194737,0.002961
27,0.0671635369459788,0.002961
28,0.06421539559960365,0.002961
29,0.06210881099104881,0.002922507
30,0.06196969375014305,0.002922507
31,0.06310893967747688,0.002922507
32,0.06159778187672297,0.002922507
33,0.05847558254996935,0.002922507
34,0.05880427733063698,0.002922507
35,0.05675983056426048,0.002922507
36,0.05566334848602613,0.002922507
37,0.059375692158937454,0.002922507
38,0.05592886979381243,0.002922507
39,0.05480042720834414,0.002922507
40,0.05712370698650678,0.002922507
41,0.05872651065389315,0.002922507
42,0.05822371567289034,0.002922507
43,0.06058875719706217,0.002922507
44,0.057086214423179626,0.002884514409
45,0.05785128970940908,0.002884514409
46,0.06115863099694252,0.002884514409
47,0.057360999286174774,0.002884514409
48,0.05774391070008278,0.002884514409
49,0.05410726989308993,0.002884514409
50,0.05678562819957733,0.002884514409
51,0.05890834704041481,0.002884514409
52,0.053914541999499,0.002884514409
53,0.051919432977835335,0.002884514409
54,0.05542003735899925,0.002884514409
55,0.05391357094049454,0.002884514409
56,0.059321410953998566,0.002884514409
57,0.05562859276930491,0.002884514409
58,0.05379961679379145,0.002884514409
59,0.05268014346559843,0.002847015721683
60,0.05268806343277296,0.002847015721683
61,0.05228696639339129,0.002847015721683
62,0.05196857452392578,0.002847015721683
63,0.05114873995383581,0.002847015721683
64,0.05016295860211054,0.002847015721683
65,0.04962000002463659,0.002847015721683
66,0.0524063395957152,0.002847015721683
67,0.05117034663756689,0.002847015721683
68,0.050191604842742286,0.002847015721683
69,0.04891157026092211,0.002847015721683
70,0.05152076234420141,0.002847015721683
71,0.05246781806151072,0.002847015721683
72,0.051021850357453026,0.002847015721683
73,0.049517290045817695,0.002847015721683
74,0.05213183909654617,0.002810004517301121
75,0.04727676014105479,0.002810004517301121
76,0.05021678780515989,0.002810004517301121
77,0.05294750755031904,0.002810004517301121
78,0.05124261106053988,0.002810004517301121
79,0.05467278634508451,0.002810004517301121
80,0.053754126032193504,0.002810004517301121
81,0.05262772118051847,0.002810004517301121
82,0.05313492938876152,0.002810004517301121
83,0.04834636921683947,0.002810004517301121
84,0.05182381719350815,0.002810004517301121
85,0.04913327842950821,0.002810004517301121
86,0.04994200666745504,0.002810004517301121
87,0.04728304470578829,0.002810004517301121
88,0.05007095883289973,0.002810004517301121
89,0.049561452120542526,0.0027734744585762063
90,0.046227335929870605,0.0027734744585762063
91,0.048434375474850334,0.0027734744585762063
92,0.047638922929763794,0.0027734744585762063
93,0.0504617802798748,0.0027734744585762063
94,0.04862970486283302,0.0027734744585762063
95,0.05047986035545667,0.0027734744585762063
96,0.049063763270775475,0.0027734744585762063
97,0.048730225612719856,0.0027734744585762063
98,0.04923212652405103,0.0027734744585762063
99,0.046423482398192085,0.0027734744585762063
100,0.045625233401854835,0.0027734744585762063
101,0.04807511096199354,0.0027734744585762063
102,0.05021130914489428,0.0027734744585762063
103,0.0500388965010643,0.0027734744585762063
104,0.0486308770875136,0.0027374192906147155
105,0.05150840555628141,0.0027374192906147155
106,0.048720801870028176,0.0027374192906147155
107,0.04666934162378311,0.0027374192906147155
108,0.04830001046260198,0.0027374192906147155
109,0.04555664211511612,0.0027374192906147155
110,0.04789969449241956,0.0027374192906147155
111,0.04862202579776446,0.0027374192906147155
112,0.04779477417469025,0.0027374192906147155
113,0.04788090909520785,0.0027374192906147155
114,0.048531658947467804,0.0027374192906147155
115,0.04889567320545515,0.0027374192906147155
116,0.05048703774809837,0.0027374192906147155
117,0.048665267725785576,0.0027374192906147155
118,0.04680478945374489,0.0027374192906147155
119,0.045501829435427986,0.002701832839836724
120,0.04805077612400055,0.002701832839836724
121,0.04548767084876696,0.002701832839836724
122,0.047014202922582626,0.002701832839836724
123,0.0452588585515817,0.002701832839836724
124,0.04671591396133105,0.002701832839836724
125,0.04670116802056631,0.002701832839836724
126,0.04658694316943487,0.002701832839836724
127,0.048329622795184456,0.002701832839836724
128,0.048245477179686226,0.002701832839836724
