epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist
0,0.01,0.003,3.066330743008675,0.781108787812553,0.781108787812553,0.0,0.14986305515788917,7.198756592639335,0.6204814380346646,0.0,1.3807104976252043,8.09313876926899,0.2996881604194641,0.2996881604194641,0.0,0.20494629442691803,7.588504314422607,0.0,0.0,2.036513090133667
1,0.01,0.003,2.254749164409123,0.17564984859584498,0.17564984859584498,0.0,0.1488920892600036,6.925367646444077,0.0,0.0,3.58276534483417,7.744806170463562,0.08025123178958893,0.08025123178958893,0.0,0.14695583283901215,7.517599105834961,0.0,0.0,4.809871196746826
2,0.01,0.003,2.127099622731145,0.059261329090034044,0.059261329090034044,0.0,0.12090861572962912,6.888763729592767,0.0,0.0,5.682324438164163,7.654125023633242,0.03453985974192619,0.03453985974192619,0.0,0.1154710128903389,7.504114151000977,0.0,0.0,6.272432804107666
3,0.01,0.003,2.0911799225187058,0.026237024638539434,0.026237024638539434,0.0,0.1014869899532096,6.879759567537425,0.0,0.0,6.776061338430889,7.615047168917954,0.015469794161617756,0.015469794161617756,0.0,0.09692759066820145,7.502649784088135,0.0,0.0,7.058065414428711
4,0.01,0.003,2.094888316104729,0.030626405235776824,0.030626405235776824,0.0,0.08769678694917583,6.8779494352752115,0.0,0.0,7.326909333871021,7.593913359567523,0.012261835858225822,0.012261835858225822,0.0,0.08315546810626984,7.498496055603027,0.0,0.0,7.602574825286865
5,0.01,0.003,2.097795863610519,0.03471783522629495,0.03471783522629495,0.0,0.075921725759767,6.874395686756517,0.0,0.0,7.988352489881855,7.590330528095365,0.021927470341324806,0.021927470341324806,0.0,0.07146387547254562,7.496939182281494,0.0,0.0,8.276673316955566
6,0.01,0.003,2.0763627016695745,0.013500362909549028,0.013500362909549028,0.0,0.06594928133917202,6.874009213968603,0.0,0.0,8.641965102809067,7.570509579963982,0.013091457076370716,0.013091457076370716,0.0,0.06241585314273834,7.495002269744873,0.0,0.0,8.888792991638184
7,0.01,0.003,2.0870858108282864,0.025369770755697876,0.025369770755697876,0.0,0.05824695222867277,6.870445002810808,0.0,0.0,9.25584217823101,7.564749650657177,0.020211469382047653,0.020211469382047653,0.0,0.05541912838816643,7.489119052886963,0.0,0.0,9.556289672851562
8,0.01,0.003,2.07623684669049,0.015969569594922392,0.015969569594922392,0.0,0.05207284986057811,6.865821521254918,0.0,0.0,10.23572939631195,7.537357495399192,0.0037321161944419146,0.0037321161944419146,0.0,0.049745336174964905,7.483880043029785,0.0,0.0,10.715669631958008
9,0.01,0.003,2.0679119578611065,0.010326033762330723,0.010326033762330723,0.0,0.0473061397615392,6.8570426744917725,0.0,0.0,11.487799351671079,7.525746149942279,0.012834334746003151,0.012834334746003151,0.0,0.04581739380955696,7.467094421386719,0.0,0.0,12.230358123779297
10,0.01,0.003,2.0615432749918705,0.00878192930303141,0.00878192930303141,0.0,0.04382914420984857,6.8410764463277935,0.0,0.0,13.31636396019484,7.501542400568724,0.014642134308815002,0.014642134308815002,0.0,0.04280751571059227,7.444092750549316,0.0,0.0,14.41972541809082
11,0.01,0.003,2.0538230241877815,0.008565302025669486,0.008565302025669486,0.0,0.04155319548108664,6.816140353197915,0.0,0.0,16.015621777707963,7.460787705145776,0.009958113543689251,0.009958113543689251,0.0,0.04094609245657921,7.409883499145508,0.0,0.0,17.71211051940918
12,0.01,0.003,2.046223187967126,0.009726064632477329,0.009726064632477329,0.0,0.03966132528674031,6.787001307343241,0.0,0.0,19.756343364265117,7.446348675526679,0.008621019311249256,0.008621019311249256,0.0,0.03848954662680626,7.399238109588623,0.0,0.0,21.53896713256836
13,0.01,0.003,2.041567475983187,0.008948144656805929,0.008948144656805929,0.0,0.03713547078796983,6.774159752435445,0.0,0.0,22.93965447510829,7.437082494609058,0.004976208321750164,0.004976208321750164,0.0,0.03659370541572571,7.395512580871582,0.0,0.0,24.027935028076172
14,0.01,0.003,2.0467118327134903,0.016568453621801208,0.016568453621801208,0.0,0.035089438271050793,6.765974490104748,0.0,0.0,25.137803322648008,7.427797224372625,0.020783673971891403,0.020783673971891403,0.0,0.034165993332862854,7.372847557067871,0.0,0.0,26.216516494750977
15,0.01,0.003,2.0361649284736174,0.009025953550247934,0.009025953550247934,0.0,0.03313827643373699,6.756025217882518,0.0,0.0,27.224662825607535,7.4095829566940665,0.008905786089599133,0.008905786089599133,0.0,0.03252836689352989,7.3681488037109375,0.0,0.0,28.10265350341797
16,0.01,0.003,2.0361547695698263,0.011184660144212039,0.011184660144212039,0.0,0.031453760169541094,6.748851604948167,0.0,0.0,29.121767565600205,7.401376597583294,0.004822852090001106,0.004822852090001106,0.0,0.030754318460822105,7.365799427032471,0.0,0.0,30.12651824951172
