epoch,Loss,lr
0,1.1637000441551208,0.003
1,0.8575804471969605,0.003
2,0.6818669199943542,0.003
3,0.5516706109046936,0.003
4,0.44143078923225404,0.003
5,0.35710873603820803,0.003
6,0.2818272769451141,0.003
7,0.23065207600593568,0.003
8,0.18540396094322203,0.003
9,0.15558817684650422,0.003
10,0.12712011039257048,0.003
11,0.10206210613250732,0.003
12,0.08950298726558685,0.003
13,0.08344800174236297,0.003
14,0.09488907158374786,0.002961
15,0.07925686091184617,0.002961
16,0.07005560249090195,0.002961
17,0.06406444311141968,0.002961
18,0.05711381211876869,0.002961
19,0.05424269661307335,0.002961
20,0.06208837404847145,0.002961
21,0.05295402854681015,0.002961
22,0.050460423529148105,0.002961
23,0.04483760967850685,0.002961
24,0.04251301288604736,0.002961
25,0.048348844051361084,0.002961
26,0.044892214238643646,0.002961
27,0.040476645529270175,0.002961
28,0.036909691989421844,0.002961
29,0.041689890623092654,0.002922507
30,0.04499798715114593,0.002922507
31,0.04192845597863197,0.002922507
32,0.036413734406232835,0.002922507
33,0.034342074394226076,0.002922507
34,0.03251534663140774,0.002922507
35,0.03021293058991432,0.002922507
36,0.029355791583657264,0.002922507
37,0.02782018482685089,0.002922507
38,0.025170497223734857,0.002922507
39,0.0275812815874815,0.002922507
40,0.025800857320427896,0.002922507
41,0.02624456398189068,0.002922507
42,0.024889184907078744,0.002922507
43,0.02504187934100628,0.002922507
44,0.022989756613969802,0.002884514409
45,0.02264268584549427,0.002884514409
46,0.023371531069278716,0.002884514409
47,0.02418623901903629,0.002884514409
48,0.024447985738515855,0.002884514409
49,0.02402680367231369,0.002884514409
50,0.02348749339580536,0.002884514409
51,0.023120632767677306,0.002884514409
52,0.021200148016214372,0.002884514409
53,0.02250882238149643,0.002884514409
54,0.02345181442797184,0.002884514409
55,0.022476714104413986,0.002884514409
56,0.021058923751115798,0.002884514409
57,0.02174655385315418,0.002884514409
58,0.02171826958656311,0.002884514409
59,0.02168571427464485,0.002847015721683
60,0.020611665770411493,0.002847015721683
61,0.021062251552939414,0.002847015721683
62,0.022682427242398263,0.002847015721683
63,0.02104419469833374,0.002847015721683
64,0.020892023295164108,0.002847015721683
65,0.024005590379238127,0.002847015721683
66,0.02383357509970665,0.002847015721683
67,0.022895844653248787,0.002847015721683
68,0.020869724452495575,0.002847015721683
69,0.02255193442106247,0.002847015721683
70,0.021193738281726836,0.002847015721683
71,0.020596203953027727,0.002847015721683
72,0.021400275453925133,0.002847015721683
73,0.018677731975913048,0.002847015721683
74,0.019513362273573875,0.002810004517301121
75,0.020116468146443366,0.002810004517301121
76,0.01992754451930523,0.002810004517301121
77,0.018733582645654678,0.002810004517301121
78,0.021014932170510293,0.002810004517301121
79,0.01946692317724228,0.002810004517301121
80,0.01873362101614475,0.002810004517301121
81,0.02133192867040634,0.002810004517301121
82,0.018681167066097258,0.002810004517301121
83,0.017957743629813193,0.002810004517301121
84,0.01912154331803322,0.002810004517301121
85,0.01918448768556118,0.002810004517301121
86,0.018866685032844544,0.002810004517301121
87,0.01846848353743553,0.002810004517301121
88,0.019032755866646767,0.002810004517301121
89,0.021158857643604277,0.0027734744585762063
90,0.019663605466485025,0.0027734744585762063
91,0.0193612739443779,0.0027734744585762063
92,0.018902818486094475,0.0027734744585762063
93,0.01843731589615345,0.0027734744585762063
94,0.018378878757357598,0.0027734744585762063
95,0.01831550896167755,0.0027734744585762063
96,0.017710575088858604,0.0027734744585762063
97,0.018355110287666322,0.0027734744585762063
98,0.01867925301194191,0.0027734744585762063
99,0.019100993126630782,0.0027734744585762063
100,0.018826808035373687,0.0027734744585762063
101,0.01826005391776562,0.0027734744585762063
102,0.01839197464287281,0.0027734744585762063
103,0.01858772411942482,0.0027734744585762063
104,0.018627443909645082,0.0027374192906147155
