epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist
0,0.01,0.005,14.910089630790306,12.491983278179035,10.168389377818825,2.32359376834949,0.0570353017440097,7.212292844725516,1.269239317614078,0.20910257597388326,0.7307606757853861,14.488887913525105,5.796635150909424,3.657966136932373,2.138669013977051,0.06720829755067825,7.7582597732543945,0.8667846918106079,0.1804240345954895,1.133215308189392
1,0.01,0.005,5.830392760174383,3.515135836134579,1.5963023840974986,1.918833465437973,0.05208783474323478,7.667321430794984,0.07269772248769871,0.29019451293156856,3.0121965715662653,9.686196532100439,1.9957925081253052,0.4125368595123291,1.583255648612976,0.05015620216727257,7.640247821807861,0.0,0.47488677501678467,4.4181013107299805
2,0.01,0.005,3.9676736038259985,1.845523118792295,0.3306723180185386,1.5148507976733092,0.04530005366241815,7.072324755385951,0.0,0.5232739867720073,5.325332599987246,9.142255302518606,1.8416234254837036,0.41185274720191956,1.4297707080841064,0.04599129781126976,7.254640579223633,0.0,0.5280979871749878,5.81898832321167
3,0.01,0.005,3.7063492750417635,1.627261613090064,0.24902259262333667,1.3782390054656555,0.040836497333947806,6.928930631621897,0.0,0.5346290086351422,6.098611545469924,8.729345191270113,1.4526249170303345,0.12471663951873779,1.3279082775115967,0.038592565804719925,7.238127708435059,0.0,0.5571222901344299,6.093659400939941
4,0.01,0.005,3.5215858786096055,1.4450421959203656,0.12305899101540219,1.321983227281683,0.03490808861684874,6.920648141230611,0.0,0.5435740002957218,6.124915888029213,8.614381171762943,1.3543386459350586,0.07075145840644836,1.2835872173309326,0.032678939402103424,7.227363586425781,0.0,0.5367435216903687,6.089703559875488
5,0.01,0.005,3.446566789952358,1.3710458298251347,0.08197246410530348,1.2890733698451662,0.030098533848240346,6.917399698352122,0.0,0.551978277949961,6.199100903308596,8.609180690720677,1.3480433225631714,0.0822097510099411,1.2658336162567139,0.028542401269078255,7.232594966888428,0.0,0.5828530192375183,6.20761775970459
6,0.01,0.005,3.4007375070413692,1.3248250220702946,0.05465764609803325,1.2701673842229315,0.026426560388773446,6.918826979508951,0.0,0.5635959436419823,6.365373943642796,8.556322820484638,1.299339771270752,0.06043555215001106,1.2389042377471924,0.025115735828876495,7.23186731338501,0.0,0.5655619502067566,6.336270332336426
7,0.01,0.005,3.3612462600476163,1.2859072773936402,0.04295540378734468,1.242951884325922,0.023415850655712462,6.917015827113362,0.0,0.5711041729334458,6.478503350993936,8.491932731121778,1.2443305253982544,0.027037760242819786,1.2172927856445312,0.022252779453992844,7.225349426269531,0.0,0.5856319069862366,6.473940849304199
8,0.01,0.005,3.3233973154367287,1.2490709402167477,0.03339254492665189,1.2156784177355036,0.02103679490528378,6.913719676798378,0.0,0.582351048714382,6.599003085190765,8.452894102782011,1.2071741819381714,0.024924520403146744,1.182249665260315,0.020234595984220505,7.225485324859619,0.0,0.5856319069862366,6.585625171661377
9,0.01,0.005,3.289149858480507,1.2149621452964987,0.020425501957856425,1.1945366484546218,0.019246134337960765,6.91331703172731,0.0,0.5862442052491977,6.725981296095008,8.437011322006583,1.1955057382583618,0.02009425312280655,1.1754114627838135,0.01849265955388546,7.223012924194336,0.0,0.601482093334198,6.703097343444824
