height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,Class
357.3211975097656,528.465087890625,96138.46875,2.299121856689453,0.33587968349456787,0.4623974561691284,12.888579368591309,32009.380859375,45555.05859375,2132.73486328125,3
70.2887191772461,99.99433135986328,5002.50927734375,1.0849500894546509,0.41145557165145874,0.5609709024429321,57.73762130737305,2805.110595703125,2998.735107421875,29.596593856811523,3
62.701881408691406,106.81782531738281,4620.4326171875,1.0152779817581177,0.3744763135910034,0.1503772884607315,379.9468994140625,896.2315673828125,2072.2216796875,4.128787040710449,3
337.3342590332031,116.44477844238281,101120.78125,1.1333845853805542,0.41549843549728394,0.7262778282165527,8.56585693359375,14673.125,25115.814453125,583.698974609375,3
29.238826751708984,27.525659561157227,958.5797119140625,1.0833969116210938,0.4269389510154724,0.6636608839035034,6.223186016082764,400.2742919921875,655.9049682617188,59.65897750854492,3
130.53367614746094,192.77749633789062,7274.46044921875,1.5514214038848877,0.3827887177467346,0.6857799887657166,12.73652458190918,4230.06884765625,3434.58642578125,335.3460388183594,3
420.4062805175781,202.87060546875,11338.076171875,1.5136990547180176,0.4321906864643097,0.4974769949913025,55.70712661743164,5372.5830078125,5917.52685546875,312.1653747558594,3
217.50453186035156,99.4669189453125,5920.03173828125,1.0,0.49517396092414856,0.6378702521324158,32.989646911621094,2142.60791015625,2749.364501953125,98.90956115722656,3
359.8381042480469,404.0235595703125,95846.1015625,1.2347239255905151,0.44080182909965515,0.7931064367294312,16.51384925842285,32749.021484375,45381.171875,2366.6259765625,3
29.427047729492188,31.961076736450195,990.52880859375,1.11116623878479,0.4528365731239319,0.7859618067741394,5.244731426239014,464.5048828125,715.6640625,72.65211486816406,3
39.460697174072266,30.248491287231445,1217.5455322265625,1.020248293876648,0.4545983374118805,0.6872351765632629,9.969085693359375,516.4324340820312,862.9156494140625,57.65578079223633,3
36.833251953125,33.8292121887207,1078.157958984375,0.9325357675552368,0.5295420289039612,0.7908927202224731,6.930360317230225,596.8929443359375,904.1661376953125,98.51154327392578,3
227.8611297607422,102.30967712402344,5456.52099609375,1.3418776988983154,0.37792831659317017,0.5190874338150024,48.82569122314453,3998.059814453125,3429.214111328125,42.37290954589844,3
90.99026489257812,92.53677368164062,22080.796875,0.7202594876289368,0.663618803024292,0.8852039575576782,6.472417831420898,2665.06494140625,4553.7705078125,2087.850341796875,3
38.51416015625,32.0,1353.0362548828125,1.1649612188339233,0.48228636384010315,0.6894553899765015,9.978119850158691,543.8055419921875,810.4612426757812,48.148658752441406,3
175.37127685546875,329.185546875,66929.40625,1.323407530784607,0.3919473886489868,0.8071927428245544,8.364524841308594,29878.62890625,43912.53515625,3141.029052734375,3
201.916748046875,481.0318603515625,64970.953125,2.0,0.390231192111969,0.6033921837806702,13.0822114944458,31905.32421875,44117.578125,1788.451904296875,3
