epoch,Loss,lr
0,1.1906521320343018,0.003
1,1.0150847434997559,0.003
2,0.9456103444099426,0.003
3,0.8253223299980164,0.003
4,0.741000235080719,0.003
5,0.6710980534553528,0.003
6,0.600405216217041,0.003
7,0.5418630242347717,0.003
8,0.4793243110179901,0.003
9,0.43485453724861145,0.003
10,0.3787776827812195,0.003
11,0.35487765073776245,0.003
12,0.3212943375110626,0.003
13,0.2901756167411804,0.003
14,0.2552559971809387,0.002961
15,0.2516256868839264,0.002961
16,0.2275923788547516,0.002961
17,0.2111068069934845,0.002961
18,0.1901530623435974,0.002961
19,0.19365514814853668,0.002961
20,0.16697269678115845,0.002961
21,0.16598834097385406,0.002961
22,0.17226117849349976,0.002961
23,0.1494654268026352,0.002961
24,0.14731621742248535,0.002961
25,0.15033042430877686,0.002961
26,0.1361924558877945,0.002961
27,0.13658972084522247,0.002961
28,0.1448650062084198,0.002961
29,0.12361874431371689,0.002922507
30,0.12827520072460175,0.002922507
31,0.1267898976802826,0.002922507
32,0.1376231163740158,0.002922507
33,0.12663023173809052,0.002922507
34,0.1156959980726242,0.002922507
35,0.11451853811740875,0.002922507
36,0.11064431816339493,0.002922507
37,0.11601124703884125,0.002922507
38,0.11426745355129242,0.002922507
39,0.11824139952659607,0.002922507
40,0.10719688981771469,0.002922507
41,0.09944623708724976,0.002922507
42,0.11391504108905792,0.002922507
43,0.11826089769601822,0.002922507
44,0.11003939062356949,0.002884514409
45,0.11049912869930267,0.002884514409
46,0.11001324653625488,0.002884514409
47,0.09960636496543884,0.002884514409
48,0.09591346979141235,0.002884514409
49,0.10071099549531937,0.002884514409
50,0.1001591756939888,0.002884514409
51,0.09347560256719589,0.002884514409
52,0.09078981727361679,0.002884514409
53,0.09771716594696045,0.002884514409
54,0.10051470994949341,0.002884514409
55,0.0808752253651619,0.002884514409
56,0.08420626819133759,0.002884514409
57,0.08693018555641174,0.002884514409
58,0.0916692316532135,0.002884514409
59,0.09049053490161896,0.002847015721683
60,0.09670079499483109,0.002847015721683
61,0.0833149328827858,0.002847015721683
62,0.0845089927315712,0.002847015721683
63,0.08840090781450272,0.002847015721683
64,0.08965538442134857,0.002847015721683
65,0.08892789483070374,0.002847015721683
66,0.08450926840305328,0.002847015721683
67,0.08528231829404831,0.002847015721683
68,0.07832713425159454,0.002847015721683
69,0.08064674586057663,0.002847015721683
70,0.07374877482652664,0.002847015721683
71,0.0683397725224495,0.002847015721683
72,0.08125621825456619,0.002847015721683
73,0.07538057863712311,0.002847015721683
74,0.07267963886260986,0.002810004517301121
75,0.0781506821513176,0.002810004517301121
76,0.07662849128246307,0.002810004517301121
77,0.0741942971944809,0.002810004517301121
78,0.06886588782072067,0.002810004517301121
79,0.06812770664691925,0.002810004517301121
80,0.07242805510759354,0.002810004517301121
81,0.06798414140939713,0.002810004517301121
82,0.06362046301364899,0.002810004517301121
