Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
119.23259735107422,32.10936737060547,2.923936367034912,0.2678903639316559,0.13822919130325317,-9.11270809173584,-89.13739013671875,28.328166961669922,71.2406997680664,86.33332061767578,h
16.032447814941406,7.891805171966553,2.3220863342285156,0.7572968602180481,0.4366408586502075,-7.777730941772461,-23.795700073242188,-8.512691497802734,60.65566635131836,117.46725463867188,h
17.482751846313477,5.896790027618408,2.592451572418213,0.6056307554244995,0.3409702479839325,-29.778316497802734,7.578850269317627,-7.124114036560059,24.542987823486328,236.22669982910156,h
79.6265869140625,37.765132904052734,3.646953821182251,0.07417766749858856,0.03054877556860447,7.9061279296875,-95.53926849365234,9.833610534667969,18.372447967529297,324.85601806640625,h
23.95330047607422,16.044374465942383,2.4371302127838135,0.4132205843925476,0.2725834846496582,32.462650299072266,17.452983856201172,5.8524394035339355,18.12175941467285,180.16781616210938,h
93.67233276367188,23.288755416870117,3.1884679794311523,0.2664792537689209,0.20553430914878845,-13.748048782348633,-43.74577331542969,23.84771728515625,72.49695587158203,318.3808898925781,h
217.85299682617188,40.14673614501953,3.8271284103393555,0.15637575089931488,0.059548333287239075,-234.28671264648438,-57.71097183227539,-41.48322677612305,2.7206313610076904,280.91180419921875,h
96.12898254394531,42.59901809692383,3.2489209175109863,0.20752382278442383,0.1603003442287445,84.57102966308594,-88.88386535644531,-18.732254028320312,4.274684429168701,351.05474853515625,h
45.580047607421875,15.726595878601074,2.531522035598755,0.36756613850593567,0.21851061284542084,-13.893206596374512,-14.447286605834961,-14.916102409362793,10.723127365112305,204.32257080078125,h
46.942169189453125,18.411205291748047,2.6017117500305176,0.2649911940097809,0.18212631344795227,29.653839111328125,16.60919952392578,-10.157694816589355,26.811403274536133,219.0247802734375,h
13.456812858581543,10.516490936279297,2.3233861923217773,0.5934804677963257,0.42757290601730347,34.3773193359375,18.46323585510254,-7.131348133087158,69.35237884521484,136.7964630126953,h
18.963651657104492,11.16124153137207,2.316283702850342,0.4786378741264343,0.2925480008125305,15.004758834838867,-36.38319396972656,9.97436237335205,44.376644134521484,272.6653137207031,h
86.22537231445312,48.93354415893555,3.2634012699127197,0.24473057687282562,0.17809030413627625,-63.16706848144531,-68.88990020751953,25.964189529418945,27.078258514404297,353.105224609375,h
45.358062744140625,-1.1906760931015015,2.5843286514282227,0.5668930411338806,0.3283473551273346,-5.826854705810547,18.261343002319336,-8.897337913513184,45.14018249511719,64.60910034179688,h
22.17168617248535,18.059144973754883,2.1602792739868164,0.43788859248161316,0.1874733716249466,-6.788746356964111,-21.714271545410156,-33.133888244628906,69.69384002685547,149.3097381591797,h
116.90049743652344,178.43637084960938,4.03727912902832,0.38042470812797546,0.15829594433307648,17.43424415588379,58.802181243896484,16.96434783935547,4.3689751625061035,279.6926574707031,h
98.80378723144531,54.855403900146484,3.669816493988037,0.12319984287023544,0.06703569740056992,-208.35797119140625,44.006919860839844,23.02004623413086,26.0733699798584,347.2127990722656,h
89.9688949584961,14.921053886413574,2.8446366786956787,0.19655963778495789,0.12157164514064789,34.366153717041016,68.08291625976562,21.759126663208008,7.407878398895264,133.421630859375,h
79.13317108154297,38.19293975830078,3.4549612998962402,0.11044100672006607,0.09660861641168594,0.8754958510398865,81.74724578857422,26.929826736450195,80.7030029296875,338.6861267089844,h
116.79145812988281,23.20872688293457,2.735053062438965,0.34323230385780334,0.16622719168663025,25.001285552978516,116.0677261352539,-12.660595893859863,44.97478485107422,153.61004638671875,h
51.22068405151367,14.100837707519531,3.403172492980957,0.16091112792491913,0.08561442047357559,4.827512264251709,-12.296863555908203,5.447261333465576,41.85896301269531,212.54774475097656,h
30.435529708862305,18.653078079223633,2.5555825233459473,0.40245792269706726,0.24459514021873474,-17.02180290222168,-21.547143936157227,19.715145111083984,29.115861892700195,188.66348266601562,h
41.525203704833984,40.75016784667969,2.698249101638794,0.24431860446929932,0.11977381259202957,26.293134689331055,18.36215591430664,23.446495056152344,19.92534065246582,83.63725280761719,h
120.50042724609375,111.30265045166016,3.077855348587036,0.27318471670150757,0.1557043045759201,-161.13914489746094,-103.73107147216797,-10.570937156677246,86.66421508789062,201.65078735351562,h
28.505720138549805,15.107697486877441,2.54976224899292,0.600886344909668,0.262987345457077,4.639293670654297,-12.084795951843262,-12.291284561157227,73.4588623046875,73.64791107177734,h
158.45401000976562,39.392066955566406,2.850205659866333,0.2628936171531677,0.13823506236076355,-7.588303565979004,-51.30006790161133,27.444725036621094,30.962430953979492,201.59434509277344,h
13.501402854919434,8.689382553100586,2.2772507667541504,0.7180817723274231,0.5097174048423767,-23.20572853088379,3.5256104469299316,14.75517749786377,79.3394775390625,155.9866485595703,h
33.249629974365234,8.307086944580078,2.4775876998901367,0.6280626058578491,0.4105503559112549,-28.180282592773438,15.170889854431152,10.604208946228027,37.40183639526367,194.7164306640625,h
23.755218505859375,9.208395004272461,2.6421761512756348,0.4086678922176361,0.20748789608478546,11.79034423828125,13.43989372253418,-13.408773422241211,36.52675247192383,89.098876953125,h
88.21232604980469,25.842710494995117,2.90706729888916,0.25501734018325806,0.15329095721244812,-19.698841094970703,69.27906799316406,-16.672815322875977,72.70480346679688,248.5123291015625,h
34.528480529785156,15.481110572814941,2.7619400024414062,0.31579506397247314,0.1693853884935379,2.788419246673584,12.816985130310059,-17.22791290283203,82.613037109375,212.36802673339844,h
31.621030807495117,8.038613319396973,2.689964771270752,0.3186999559402466,0.2012946754693985,-25.418622970581055,-14.818161964416504,27.97374725341797,19.94585609436035,189.84129333496094,h
