epoch,Loss,lr
0,3.306277275085449,0.003
1,0.9075834155082703,0.003
2,0.7471422808510917,0.003
3,0.6157508322170803,0.003
4,0.5015572948115212,0.003
5,0.408232250383922,0.003
6,0.33682276947157724,0.003
7,0.2917882970401219,0.003
8,0.2542282726083483,0.003
9,0.2318728736468724,0.003
10,0.22332516525472915,0.003
11,0.21272669306823186,0.003
12,0.21148231412683213,0.003
13,0.2060529738664627,0.003
14,0.20076194192681993,0.002961
15,0.19669029542378016,0.002961
16,0.19906226226261683,0.002961
17,0.20162067030157363,0.002961
18,0.19799202041966574,0.002961
19,0.19406452987875258,0.002961
20,0.1856003680399486,0.002961
21,0.18206020551068441,0.002961
22,0.18040929096085684,0.002961
23,0.1737290301493236,0.002961
24,0.1624913215637207,0.002961
25,0.15867920645645686,0.002961
26,0.15152380296162196,0.002961
27,0.1518423088959285,0.002961
28,0.1419390972171511,0.002961
29,0.14314511844090053,0.002922507
30,0.13909244111606053,0.002922507
31,0.13155835973364965,0.002922507
32,0.12581174607787812,0.002922507
33,0.1482445342200143,0.002922507
34,0.3469307869672775,0.002922507
35,0.37173142603465487,0.002922507
36,0.28090529356684,0.002922507
37,0.22590288519859314,0.002922507
38,0.21055871673992702,0.002922507
39,0.19715236127376556,0.002922507
40,0.19137264362403325,0.002922507
41,0.18418249700750625,0.002922507
42,0.17749962210655212,0.002922507
43,0.17555515255246842,0.002922507
44,0.1670318522623607,0.002884514409
45,0.1641578802040645,0.002884514409
46,0.15542569969381606,0.002884514409
47,0.15108188135283335,0.002884514409
48,0.146042566214289,0.002884514409
49,0.1423429697751999,0.002884514409
50,0.13640479956354415,0.002884514409
51,0.13161784410476685,0.002884514409
52,0.13137183338403702,0.002884514409
53,0.12650335260799953,0.002884514409
54,0.12519187586648123,0.002884514409
55,0.11977510154247284,0.002884514409
56,0.12012550766978945,0.002884514409
57,0.11907504818269185,0.002884514409
58,0.1126302352973393,0.002884514409
59,0.11576051371438163,0.002847015721683
60,0.11232645277466093,0.002847015721683
61,0.11322888944830213,0.002847015721683
62,0.11336581941161837,0.002847015721683
63,0.10860836505889893,0.002847015721683
64,0.10697060184819358,0.002847015721683
65,0.1050187104514667,0.002847015721683
66,0.10767456463405065,0.002847015721683
67,0.10559837626559394,0.002847015721683
68,0.10239586446966444,0.002847015721683
69,0.1019686119897025,0.002847015721683
70,0.10022968160254615,0.002847015721683
71,0.09977714291640691,0.002847015721683
72,0.11017308171306338,0.002847015721683
73,0.13132972589560918,0.002847015721683
74,0.11614286367382322,0.002810004517301121
75,0.10627253034285136,0.002810004517301121
76,0.10152213594743184,0.002810004517301121
77,0.09994645523173469,0.002810004517301121
78,0.09557804145983287,0.002810004517301121
79,0.09495460454906736,0.002810004517301121
80,0.09370395541191101,0.002810004517301121
81,0.09492412635258266,0.002810004517301121
82,0.09250757630382266,0.002810004517301121
83,0.09219415698732648,0.002810004517301121
84,0.0927851391690118,0.002810004517301121
85,0.09043283973421369,0.002810004517301121
86,0.0942319046173777,0.002810004517301121
87,0.09331838573728289,0.002810004517301121
88,0.09054178425243922,0.002810004517301121
89,0.08866723413978304,0.0027734744585762063
90,0.08966113520520073,0.0027734744585762063
91,0.09074839736734118,0.0027734744585762063
92,0.08977959624358586,0.0027734744585762063
93,0.08872728475502559,0.0027734744585762063
94,0.08675766310521535,0.0027734744585762063
95,0.09081160170691353,0.0027734744585762063
96,0.09074348424162183,0.0027734744585762063
97,0.09683344832488469,0.0027734744585762063
98,0.09093580501420158,0.0027734744585762063
99,0.08863809598343712,0.0027734744585762063
100,0.0851453532065664,0.0027734744585762063
101,0.08620478638580867,0.0027734744585762063
102,0.08660768504653658,0.0027734744585762063
103,0.08514595031738281,0.0027734744585762063
104,0.08278835032667432,0.0027374192906147155
105,0.0844026729464531,0.0027374192906147155
106,0.08268879460436958,0.0027374192906147155
107,0.08013868864093508,0.0027374192906147155
108,0.082014833177839,0.0027374192906147155
109,0.08166475487606865,0.0027374192906147155
110,0.08174520305224828,0.0027374192906147155
111,0.08348155553851809,0.0027374192906147155
