iter	Logloss
0	0.6244490993
1	0.5613112785
2	0.5033652261
3	0.447429534
4	0.403475878
5	0.3644697667
6	0.3268275354
7	0.2923845855
8	0.2667112
9	0.2423295639
10	0.2164683457
11	0.1945919622
12	0.1759945738
13	0.1584438766
14	0.1437386516
15	0.1293139279
16	0.1161278682
17	0.1053525176
18	0.09629673853
19	0.08820476682
20	0.08179369807
21	0.07504982981
22	0.0684542747
23	0.06246741048
24	0.05753491682
25	0.05318580356
26	0.0492097739
27	0.04563748771
28	0.04247485769
29	0.03970983725
30	0.03703539611
31	0.03471345471
32	0.03251508126
33	0.03051888377
34	0.0286913433
35	0.02691369678
36	0.02541581132
37	0.02396858039
38	0.02271463764
39	0.02142560648
40	0.02038592017
41	0.01945086165
42	0.01846673313
43	0.01747740025
44	0.01674174524
45	0.01605122911
46	0.01543193356
47	0.01487121142
48	0.01432244085
49	0.01383449142
50	0.01339049328
51	0.01298386392
52	0.01250826227
53	0.01206340799
54	0.0115629408
55	0.01107863253
56	0.01063918855
57	0.01031790284
58	0.01002155718
59	0.009693096642
60	0.009453226343
61	0.009237957952
62	0.008989889645
63	0.008817624182
64	0.008645488033
65	0.008441289057
66	0.008194600651
67	0.008027331155
68	0.007854785359
69	0.007714827209
70	0.007504376487
71	0.007371631641
72	0.007151551148
73	0.006944650742
74	0.006831692949
75	0.006683465034
76	0.006594759747
77	0.006487879844
78	0.006398644293
79	0.006270878523
80	0.006155896518
81	0.006035825456
82	0.005944416048
83	0.005857365114
84	0.005772511811
85	0.005708985365
86	0.005584514163
87	0.005535225955
88	0.005475449331
89	0.00539511622
90	0.005298719729
91	0.005225880257
92	0.005141493718
93	0.005074410137
94	0.005039061001
95	0.00498431713
96	0.004926246284
97	0.004864023039
98	0.004804215322
99	0.004752471171
100	0.004678360967
101	0.004630881074
102	0.004574146899
103	0.00451735254
104	0.004474485931
105	0.004413576772
106	0.004372107767
107	0.004339052854
108	0.004298503303
109	0.004258819591
110	0.004230941446
111	0.0041847351
112	0.004157629579
113	0.004116012493
114	0.004052136521
115	0.004024995402
116	0.003996682962
117	0.003917957284
118	0.003860111156
119	0.003811882663
120	0.003769837099
121	0.003750731582
122	0.003699749043
123	0.003677914694
124	0.003629935504
125	0.003573180183
126	0.00353873411
127	0.003514430555
128	0.003495560265
129	0.003475565449
130	0.003446723995
131	0.003399262119
132	0.00338562778
133	0.003356930904
134	0.00331426111
135	0.003292885017
136	0.003237418946
137	0.003198550461
138	0.003172102202
139	0.003105782049
140	0.003067330781
141	0.003058537884
142	0.003014297005
143	0.002978866978
144	0.002956843007
145	0.00290690154
146	0.002889158531
147	0.002838937168
148	0.002818928588
149	0.002795860105
150	0.002771822057
151	0.002733558909
152	0.002690098849
153	0.0026806069
154	0.002651005459
155	0.002641886684
156	0.002627232356
157	0.002600337038
158	0.002593232152
159	0.002582581955
