Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
156439.859375,1510.489990234375,548.1219482421875,364.9183044433594,1.485374093055725,0.7401934862136841,158212.828125,446.913330078125,0.7164000868797302,0.9899073243141174,0.8693278431892395,0.8186393976211548,0.0034951812122017145,0.0009572153212502599,0.6689251661300659,0.9956935048103333,BOMBAY
184061.484375,1655.5887451171875,635.6862182617188,371.71734619140625,1.692548155784607,0.8075729012489319,187034.25,484.2165832519531,0.771091639995575,0.9869765639305115,0.8446648716926575,0.7665432691574097,0.0034250053577125072,0.0007260891143232584,0.5856949687004089,0.9963288903236389,BOMBAY
177965.6875,1625.6524658203125,604.1561279296875,377.5291442871094,1.5658217668533325,0.7696258425712585,180143.109375,476.56451416015625,0.7662843465805054,0.9901552200317383,0.8507883548736572,0.7990461587905884,0.003386887488886714,0.0008551563951186836,0.6374098658561707,0.9984267354011536,BOMBAY
232776.140625,1848.7669677734375,676.0167846679688,440.1747131347656,1.5585416555404663,0.7656877040863037,233821.15625,541.584228515625,0.7600756287574768,0.9826095104217529,0.8443853259086609,0.7989277243614197,0.0029222227167338133,0.0007461363566108048,0.6340022087097168,0.9891707301139832,BOMBAY
186272.78125,1647.95068359375,631.24169921875,383.32928466796875,1.6560901403427124,0.7955629825592041,188462.5625,486.4117431640625,0.7840884327888489,0.9871759414672852,0.8613877892494202,0.7736326456069946,0.003354503307491541,0.0007432897691614926,0.5996555685997009,0.9929174184799194,BOMBAY
126631.6015625,1425.5272216796875,488.1964111328125,350.8568420410156,1.486580729484558,0.7403119802474976,118902.3671875,401.1253967285156,0.7404232621192932,0.9911956787109375,0.8727152347564697,0.8171250224113464,0.003656444838270545,0.0010269931517541409,0.6676701903343201,0.9949549436569214,BOMBAY
191622.234375,1693.677734375,637.3790893554688,385.98394775390625,1.6747850179672241,0.8009112477302551,196846.203125,492.47711181640625,0.8166754841804504,0.9786584973335266,0.8384997844696045,0.7694124579429626,0.0033450787886977196,0.0007219187100417912,0.5909358263015747,0.988250195980072,BOMBAY
171120.265625,1580.956787109375,595.4230346679688,369.543701171875,1.6618105173110962,0.800213098526001,172283.953125,466.71746826171875,0.7056379318237305,0.9878777265548706,0.8583377003669739,0.7708421945571899,0.0034978685434907675,0.0007806043140590191,0.5943381190299988,0.9887378215789795,BOMBAY
206004.0,1716.059814453125,625.2619018554688,423.7587890625,1.4805829524993896,0.7383103966712952,206956.140625,511.6903381347656,0.7797983288764954,0.9864431023597717,0.8832148909568787,0.8153166770935059,0.00303669273853302,0.0008498118841089308,0.6658008694648743,0.9888631105422974,BOMBAY
178869.203125,1595.98681640625,594.876220703125,376.3899841308594,1.60939621925354,0.7844110727310181,181328.703125,477.4497375488281,0.7059406638145447,0.9883502125740051,0.8643270134925842,0.785872220993042,0.0034176392946392298,0.0008075345540419221,0.6163376569747925,0.9932608604431152,BOMBAY
185971.671875,1700.9068603515625,629.910888671875,380.59942626953125,1.6399987936019897,0.7903376221656799,189195.359375,487.2190246582031,0.631852388381958,0.9885187149047852,0.8038946390151978,0.7793118357658386,0.003376144915819168,0.0007629836909472942,0.6071697473526001,0.9905664920806885,BOMBAY
222187.640625,1835.5032958984375,709.65478515625,399.54339599609375,1.7555866241455078,0.8219223618507385,221927.46875,530.9183349609375,0.7846529483795166,0.984378457069397,0.8395686149597168,0.7495328783988953,0.00323350727558136,0.0006082661566324532,0.5621324181556702,0.9874371886253357,BOMBAY
200532.03125,1723.001220703125,645.6201782226562,398.0106506347656,1.6221243143081665,0.7868037819862366,204498.3125,505.9782409667969,0.789513885974884,0.9843265414237976,0.8523697257041931,0.78138267993927,0.0032321291510015726,0.0007358547882176936,0.6104015111923218,0.988519012928009,BOMBAY
200049.3125,1675.3489990234375,620.56689453125,405.08782958984375,1.5383539199829102,0.7599539756774902,200162.296875,502.6261901855469,0.8509078025817871,0.9898108839988708,0.8839548826217651,0.8022024631500244,0.0031739261467009783,0.0008007423020899296,0.6457422375679016,0.9920084476470947,BOMBAY
172383.734375,1596.384521484375,608.158203125,365.6742858886719,1.6844348907470703,0.8053598403930664,175975.9375,471.2959289550781,0.8317522406578064,0.9869495034217834,0.8551795482635498,0.7659396529197693,0.003517117816954851,0.0007457337342202663,0.5858094096183777,0.9885322451591492,BOMBAY
158169.09375,1539.5084228515625,576.6433715820312,351.9672546386719,1.641480565071106,0.791308581829071,160341.765625,447.0411376953125,0.6711795330047607,0.9833040237426758,0.8475571274757385,0.7755034565925598,0.0036198520101606846,0.0008203736506402493,0.6020414233207703,0.9881117939949036,BOMBAY
158322.078125,1529.615478515625,580.4052734375,356.2901306152344,1.6906373500823975,0.8082983493804932,164369.75,448.4992980957031,0.7935048937797546,0.988041341304779,0.8438746929168701,0.7663322687149048,0.0036131804808974266,0.0007986575365066528,0.5866430997848511,0.9944971799850464,BOMBAY
158589.859375,1543.519775390625,576.1776733398438,362.75738525390625,1.604004144668579,0.7830776572227478,164937.40625,451.1399230957031,0.78520268201828,0.9762622714042664,0.8563279509544373,0.7840991616249084,0.003564986865967512,0.0008161956793628633,0.6130170226097107,0.9825311899185181,BOMBAY
162068.8125,1580.119384765625,596.1984252929688,348.6560974121094,1.6758242845535278,0.8031796813011169,165248.578125,454.8365173339844,0.8059020042419434,0.9831985831260681,0.8395972847938538,0.7690954804420471,0.003651851089671254,0.0007706246105954051,0.5914821028709412,0.993533194065094,BOMBAY
182714.375,1643.3211669921875,629.6134033203125,371.5198059082031,1.6776742935180664,0.8035793304443359,187578.703125,483.47198486328125,0.7587277293205261,0.9656326174736023,0.829582691192627,0.7643124461174011,0.003477840917184949,0.0007158397929742932,0.5824590921401978,0.9769107699394226,BOMBAY
172150.265625,1596.57958984375,618.9744262695312,364.5597839355469,1.7046304941177368,0.8103201985359192,173713.078125,468.48675537109375,0.8004403710365295,0.9846394062042236,0.8627492785453796,0.7608956098556519,0.00354745308868587,0.0007344954647123814,0.5802445411682129,0.9891462922096252,BOMBAY
201655.203125,1727.03173828125,675.28515625,382.6512145996094,1.7710176706314087,0.8248589038848877,204807.46875,507.0964660644531,0.8226984739303589,0.983431339263916,0.8557237982749939,0.7485209703445435,0.0033553969115018845,0.0006402433500625193,0.5598969459533691,0.9893975853919983,BOMBAY
168036.109375,1544.0416259765625,579.070556640625,365.4185791015625,1.5915201902389526,0.7779281735420227,168722.046875,460.82720947265625,0.8011592030525208,0.9926073551177979,0.8781959414482117,0.7907096743583679,0.0035000755451619625,0.0008434060728177428,0.6245628595352173,0.995197057723999,BOMBAY
155576.171875,1470.2796630859375,547.238525390625,353.9171142578125,1.5301694869995117,0.7571640014648438,156685.59375,445.7029724121094,0.8066419959068298,0.9874645471572876,0.8672841787338257,0.8060420155525208,0.0036112277302891016,0.0009359156829304993,0.6486375331878662,0.9929608702659607,BOMBAY
191528.109375,1662.733642578125,626.6404418945312,394.3876037597656,1.567657709121704,0.7714700698852539,194620.609375,492.4937438964844,0.8032191395759583,0.9802819490432739,0.8662685751914978,0.7924790382385254,0.003261067671701312,0.0007873564609326422,0.6273244619369507,0.986804187297821,BOMBAY
119642.640625,1242.11376953125,489.02801513671875,322.62030029296875,1.4755908250808716,0.7365665435791016,113954.1171875,408.0028076171875,0.7656410336494446,0.9911386966705322,0.9087114334106445,0.8212935328483582,0.0037505286745727062,0.0010324122849851847,0.6750761270523071,0.9955493807792664,BOMBAY
162461.046875,1529.5814208984375,569.469482421875,367.87091064453125,1.556722640991211,0.7653874158859253,161781.03125,453.3884582519531,0.8008689880371094,0.9867252707481384,0.8734546303749084,0.7988957166671753,0.003496522316709161,0.0008875980856828392,0.638507068157196,0.9932757616043091,BOMBAY
161639.34375,1579.335693359375,615.6785278320312,298.6666564941406,1.8130433559417725,0.8346045017242432,164013.375,454.0177917480469,0.7346742153167725,0.9815728068351746,0.8259150385856628,0.7363032698631287,0.004312155768275261,0.0007065262761898339,0.5421352386474609,0.9875271320343018,BOMBAY
162150.390625,1555.2216796875,540.7432250976562,393.274169921875,1.3737537860870361,0.687578022480011,165691.5,458.2371520996094,0.8156819343566895,0.9896097183227539,0.8712421655654907,0.850575864315033,0.003257999662309885,0.0010465048253536224,0.7246885299682617,0.9947283864021301,BOMBAY
164423.984375,1545.287109375,587.5673217773438,351.9338684082031,1.6985658407211304,0.8090163469314575,166366.078125,459.3052062988281,0.819646954536438,0.9874090552330017,0.8486670255661011,0.7620410323143005,0.0036248215474188328,0.000766711076721549,0.5797427296638489,0.9892316460609436,BOMBAY
200139.9375,1746.492919921875,700.1611328125,374.8478698730469,1.862287998199463,0.8433375358581543,206570.484375,504.896240234375,0.7534841895103455,0.9520211815834045,0.7953450083732605,0.7161543965339661,0.0035489369183778763,0.0005847582360729575,0.5138082504272461,0.9690889716148376,BOMBAY
216488.234375,1728.984619140625,624.4745483398438,450.0716857910156,1.433130145072937,0.7109769582748413,213710.625,521.0706176757812,0.7534934282302856,0.9885593056678772,0.9046119451522827,0.8325874209403992,0.002841209527105093,0.0008939355611801147,0.6931970715522766,0.9934681057929993,BOMBAY
164691.234375,1523.7518310546875,572.9953002929688,371.8242492675781,1.5441291332244873,0.7633950710296631,169643.03125,458.8128967285156,0.7987560629844666,0.9911372065544128,0.8909532427787781,0.8019407987594604,0.0034752683714032173,0.0008874867926351726,0.6427780985832214,0.992228627204895,BOMBAY
148038.671875,1426.114501953125,502.0941467285156,365.69427490234375,1.4134762287139893,0.7040412425994873,149313.4375,430.1777648925781,0.7825086712837219,0.9921631217002869,0.8970823884010315,0.8390570282936096,0.0035164328292012215,0.0010919709457084537,0.7034994959831238,0.9962836503982544,BOMBAY
176510.828125,1608.5284423828125,600.303466796875,374.08349609375,1.605343222618103,0.7813398838043213,179188.125,473.96337890625,0.8054212331771851,0.9841485023498535,0.854723334312439,0.7870216369628906,0.0034320384729653597,0.0008111164788715541,0.6186986565589905,0.9928301572799683,BOMBAY
180034.796875,1592.7532958984375,579.2904663085938,392.55279541015625,1.4956703186035156,0.7443556189537048,181893.234375,477.7788391113281,0.7489161491394043,0.9919244647026062,0.8996517062187195,0.8180465698242188,0.003267622785642743,0.0008818561327643692,0.6673616170883179,0.9970111846923828,BOMBAY
158684.40625,1475.416015625,514.3754272460938,383.91326904296875,1.3119122982025146,0.6429669260978699,160326.84375,447.8299865722656,0.7959573268890381,0.9908204674720764,0.9127169251441956,0.873620331287384,0.0033401641994714737,0.0011870344169437885,0.7635414004325867,0.9971472024917603,BOMBAY
169472.875,1579.3463134765625,621.8074340820312,353.8525085449219,1.7125153541564941,0.8135527968406677,172070.953125,465.7073974609375,0.7923389673233032,0.9869171977043152,0.864264726638794,0.7590542435646057,0.0036066521424800158,0.0007283810991793871,0.5767782330513,0.990364134311676,BOMBAY
151454.59375,1514.30029296875,546.774169921875,355.8544006347656,1.551023244857788,0.7650077939033508,155035.171875,442.8086242675781,0.8306792974472046,0.9910086393356323,0.8699859380722046,0.7995103597640991,0.0035585034638643265,0.0009124572388827801,0.6389765739440918,0.9948326945304871,BOMBAY
200319.640625,1723.7548828125,661.4000244140625,388.4854736328125,1.6958847045898438,0.8086841106414795,203298.84375,503.5861511230469,0.6926026940345764,0.9804671406745911,0.8467370271682739,0.7619853019714355,0.0033212227281183004,0.0006863637245260179,0.5797386169433594,0.982596218585968,BOMBAY
