epoch,beta,lr,train_total_loss,train_recon_loss,train_mse_loss,train_ce_loss,train_kl_loss,train_contrast_loss,train_separation_loss,train_acc,train_proto_dist,val_total_loss,val_recon_loss,val_mse_loss,val_ce_loss,val_kl_loss,val_contrast_loss,val_separation_loss,val_acc,val_proto_dist
0,0.01,0.005,7.596811412070035,5.444972220190328,4.127236748193678,1.317735453917517,0.4072829202453107,6.466520282329541,1.0390494502551182,0.4201718015128402,0.9609505262985049,10.971142649650574,3.741867780685425,2.8808436393737793,0.8610241413116455,0.6515430212020874,5.354285717010498,1.2234461307525635,0.5235849022865295,0.7765538096427917
1,0.01,0.005,5.104861485449624,2.9830950097450146,2.1613187241893246,0.8217763217139583,0.4137140700319932,6.160139352789423,1.3479373613240029,0.5913803311885816,0.6520626621223738,9.661970257759094,2.2256016731262207,1.407002329826355,0.8185992240905762,0.5091789960861206,5.523009777069092,1.4041798114776611,0.5825471878051758,0.5958202481269836
2,0.01,0.005,4.045627326196969,1.9087211577248235,1.150307714091658,0.7584134490004083,0.396994309967728,6.399194355824547,1.0658892127574902,0.6088566328111983,0.9341107691633758,8.59821206331253,1.893340826034546,1.1434237957000732,0.7499170303344727,0.419913113117218,5.527722358703613,0.7572357654571533,0.6627358794212341,1.2427642345428467
3,0.01,0.005,3.418303403809172,1.4418631910712798,0.7291373672643544,0.7127258418860594,0.33865393733526294,6.342121449691989,0.35208590731236605,0.7298578193402403,1.647914092687634,6.944614797830582,0.9960960149765015,0.302525132894516,0.6935709118843079,0.33717599511146545,5.46594762802124,0.1453951597213745,0.7340801954269409,1.8546048402786255
4,0.01,0.005,2.8411320442272023,0.9752551661848456,0.3437125383395154,0.6315426278453302,0.30605193223998445,6.196766889490787,0.01893084196117817,0.7280065182825965,2.097764591470149,6.874805897474289,1.2081714868545532,0.5825296640396118,0.6256418228149414,0.2880595624446869,5.378574848175049,0.0,0.7441037893295288,2.2137866020202637
5,0.01,0.005,2.9827940497918153,1.1364501115835108,0.5857848977025651,0.5506651958018117,0.2483437204671697,6.146201755198257,0.0,0.7873963287091368,2.3165319304895626,6.370380982756615,0.7512496709823608,0.17204086482524872,0.5792087912559509,0.24945615231990814,5.369675159454346,0.0,0.775943398475647,2.3169538974761963
6,0.01,0.005,2.528577270101032,0.6833612243711101,0.16707879689773678,0.5162824358420349,0.22377630990545896,6.143260515131656,0.0,0.7935426557233548,2.4782430221684173,6.40076319873333,0.8063797950744629,0.26259279251098633,0.5437870025634766,0.22004906833171844,5.374334335327148,0.0,0.7777122855186462,2.5495054721832275
7,0.01,0.005,2.5301215998934343,0.6837704370937077,0.2044791426703828,0.4792912853837578,0.1930255793847179,6.14806950148813,0.0,0.7997630343053013,2.6978503572997323,6.194177255034447,0.6341708302497864,0.11858335882425308,0.5155874490737915,0.18273524940013885,5.3772711753845215,0.0,0.7753537893295288,2.68884015083313
8,0.01,0.005,2.4408162035648293,0.5941911755014935,0.1276344276293759,0.4665567646094408,0.1660092923596007,6.149882745968787,0.0,0.8015402826652708,2.7929588720131826,6.169184505939484,0.63312166929245,0.13346116244792938,0.4996604919433594,0.16167891025543213,5.374383926391602,0.0,0.803066074848175,2.783141613006592
9,0.01,0.005,2.4064360885258536,0.561067211401971,0.10465003553583724,0.45641718741276815,0.14989047840025752,6.1462329462241225,0.0,0.8077606646370549,2.9432300233162976,6.11147378385067,0.5976524353027344,0.09523677825927734,0.502415657043457,0.1443936675786972,5.369427680969238,0.0,0.8054245114326477,2.9703588485717773
10,0.01,0.005,2.3872509273872558,0.5432739017699002,0.09748808340438735,0.44578580254627065,0.13248100495451434,6.142173805508003,0.0,0.808649290229472,3.094439638734429,6.0173967480659485,0.5167182087898254,0.04441114887595177,0.47230708599090576,0.12755203247070312,5.37312650680542,0.0,0.833136796951294,3.0788352489471436
11,0.01,0.005,2.335322495320397,0.4903243506124234,0.05816809381071425,0.432156257013574,0.11818760898299692,6.146053962797915,0.0,0.8337529618028215,3.2383405416497686,5.995568349957466,0.5090335607528687,0.05365137755870819,0.45538216829299927,0.11283464729785919,5.373700141906738,0.0,0.8319575786590576,3.237351179122925
