epoch,Loss,lr
0,1.250737577676773,0.003
1,1.2141786515712738,0.003
2,0.899911418557167,0.003
3,0.7891092896461487,0.003
4,0.6890251040458679,0.003
5,0.6244032233953476,0.003
6,0.5555743873119354,0.003
7,0.5087387710809708,0.003
8,0.4658302888274193,0.003
9,0.3972410783171654,0.003
10,0.3693715035915375,0.003
11,0.3424684852361679,0.003
12,0.3210890665650368,0.003
13,0.27524300664663315,0.003
14,0.2607889510691166,0.002961
15,0.2487235702574253,0.002961
16,0.230552326887846,0.002961
17,0.22170595079660416,0.002961
18,0.22512884065508842,0.002961
19,0.19745641574263573,0.002961
20,0.20802950486540794,0.002961
21,0.1836874857544899,0.002961
22,0.19951140880584717,0.002961
23,0.19228359311819077,0.002961
24,0.18225886300206184,0.002961
25,0.19697362557053566,0.002961
26,0.17916303500533104,0.002961
27,0.17515504360198975,0.002961
28,0.1749013066291809,0.002961
29,0.17953036352992058,0.002922507
30,0.17166609317064285,0.002922507
31,0.1660987064242363,0.002922507
32,0.1778716892004013,0.002922507
33,0.17078951746225357,0.002922507
34,0.1734340786933899,0.002922507
35,0.16454264149069786,0.002922507
36,0.17125146090984344,0.002922507
37,0.17387396469712257,0.002922507
38,0.16222595050930977,0.002922507
39,0.16966743022203445,0.002922507
40,0.15438029542565346,0.002922507
41,0.14743395149707794,0.002922507
42,0.15040794387459755,0.002922507
43,0.1423766016960144,0.002922507
44,0.14234857261180878,0.002884514409
45,0.152252659201622,0.002884514409
46,0.13705360516905785,0.002884514409
47,0.1498858705163002,0.002884514409
48,0.1532689817249775,0.002884514409
49,0.14048170670866966,0.002884514409
50,0.1333120744675398,0.002884514409
51,0.1368310283869505,0.002884514409
52,0.1392483003437519,0.002884514409
53,0.14518354833126068,0.002884514409
54,0.14112195745110512,0.002884514409
55,0.1324060559272766,0.002884514409
56,0.12866808660328388,0.002884514409
57,0.13384874910116196,0.002884514409
58,0.12623473070561886,0.002884514409
59,0.1289707962423563,0.002847015721683
60,0.12719926051795483,0.002847015721683
61,0.12267871387302876,0.002847015721683
62,0.12925290130078793,0.002847015721683
63,0.13447347097098827,0.002847015721683
64,0.12357297725975513,0.002847015721683
65,0.12399853020906448,0.002847015721683
66,0.13239295035600662,0.002847015721683
67,0.11730554141104221,0.002847015721683
68,0.11761380732059479,0.002847015721683
69,0.12071939557790756,0.002847015721683
70,0.11919697001576424,0.002847015721683
71,0.1302044279873371,0.002847015721683
72,0.12167349830269814,0.002847015721683
73,0.12444709986448288,0.002847015721683
74,0.12263920903205872,0.002810004517301121
75,0.12106669507920742,0.002810004517301121
76,0.12084085680544376,0.002810004517301121
77,0.11852785013616085,0.002810004517301121
78,0.1164010688662529,0.002810004517301121
79,0.12259387411177158,0.002810004517301121
80,0.11681373976171017,0.002810004517301121
81,0.12183007784187794,0.002810004517301121
82,0.10412279702723026,0.002810004517301121
83,0.10548795759677887,0.002810004517301121
84,0.1131884753704071,0.002810004517301121
85,0.1027030348777771,0.002810004517301121
