Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
90559.9296875,1244.8187255859375,482.1859436035156,271.8795166015625,1.5337988138198853,0.7632560729980469,109233.3125,367.8642883300781,0.7585552334785461,0.9900351166725159,0.8686438798904419,0.7971758246421814,0.004614757373929024,0.000958109914790839,0.6399897336959839,0.9949970841407776,BOMBAY
184648.21875,1674.01708984375,631.0420532226562,377.16162109375,1.6613125801086426,0.8038249611854553,186254.625,475.7425537109375,0.7349035143852234,0.9760374426841736,0.8508899211883545,0.7657321691513062,0.003453086828812957,0.0007201616535894573,0.587029755115509,0.9858478307723999,BOMBAY
194469.15625,1660.7098388671875,609.3829956054688,406.30523681640625,1.4739387035369873,0.7357801795005798,196984.609375,493.32159423828125,0.795347273349762,0.9908921718597412,0.8751686215400696,0.8200265765190125,0.0031417810823768377,0.0008947191527113318,0.6737844347953796,0.9929750561714172,BOMBAY
228313.328125,1765.2811279296875,663.1818237304688,445.34124755859375,1.5224539041519165,0.7456318140029907,229323.5,541.738037109375,0.8200058341026306,0.9897500276565552,0.8910691142082214,0.8083311915397644,0.002885278780013323,0.0007807317306287587,0.6558184027671814,0.9938979148864746,BOMBAY
180203.875,1602.760009765625,581.7886962890625,392.0806579589844,1.4888767004013062,0.7407190203666687,182887.5,479.654541015625,0.7830656170845032,0.9822865724563599,0.8687556982040405,0.8167540431022644,0.003276237053796649,0.0009099825983867049,0.6647866368293762,0.991879403591156,BOMBAY
199365.6875,1694.8175048828125,625.649658203125,400.814453125,1.5472297668457031,0.7663764953613281,198638.234375,498.0450134277344,0.8140051364898682,0.9869728684425354,0.8620514869689941,0.7982282638549805,0.0031873981934040785,0.0007962528034113348,0.6363438963890076,0.9913517236709595,BOMBAY
188315.875,1654.9417724609375,643.38720703125,378.3207092285156,1.6757172346115112,0.8063406348228455,190597.046875,487.467041015625,0.7379179000854492,0.9871609807014465,0.8642938733100891,0.7654402256011963,0.003356215078383684,0.0007046835962682962,0.5838563442230225,0.9934637546539307,BOMBAY
176026.8125,1615.303955078125,626.146484375,356.9187316894531,1.7853057384490967,0.8303998708724976,177278.359375,467.1711730957031,0.8030272722244263,0.9877712726593018,0.8368949890136719,0.7419156432151794,0.0035507825668901205,0.0006831086939200759,0.5499488115310669,0.9912505745887756,BOMBAY
194667.96875,1677.653564453125,630.1384887695312,392.8333435058594,1.5859839916229248,0.7759154438972473,196364.453125,497.5760192871094,0.7956734895706177,0.9895408749580383,0.8643844723701477,0.7900153994560242,0.0032713774126023054,0.0007830799440853298,0.6264163851737976,0.9904280304908752,BOMBAY
147214.59375,1511.5653076171875,578.054931640625,352.1290283203125,1.6301254034042358,0.7974681854248047,152551.484375,437.4838562011719,0.8086845278739929,0.9850872159004211,0.8635445833206177,0.7770368456840515,0.003690252313390374,0.0008261034381575882,0.5976364612579346,0.9871084690093994,BOMBAY
