iter	Logloss
0	0.6268729074
1	0.5620397118
2	0.5010760834
3	0.4479743909
4	0.4037901446
5	0.3646276738
6	0.323124457
7	0.2864275688
8	0.2600040562
9	0.2362613881
10	0.2121463342
11	0.1915051252
12	0.170528207
13	0.1525229509
14	0.1366005175
15	0.124294372
16	0.1115305266
17	0.1002389209
18	0.09031437335
19	0.08152765722
20	0.07531181
21	0.06827510539
22	0.06147030697
23	0.05628276328
24	0.05131522817
25	0.04640845525
26	0.04232320636
27	0.03879459503
28	0.03581613958
29	0.03319344937
30	0.03066533802
31	0.02812386416
32	0.02617378142
33	0.02449203782
34	0.02275913042
35	0.02144290287
36	0.02021498844
37	0.01917258997
38	0.01788677343
39	0.01663326817
40	0.01569331884
41	0.01478916652
42	0.01396015453
43	0.01319455137
44	0.01252009918
45	0.01197723772
46	0.01135560854
47	0.01084207156
48	0.01032390178
49	0.009784507489
50	0.009351109495
51	0.009059635681
52	0.008691574138
53	0.008370885696
54	0.008049988428
55	0.007736147623
56	0.007528031601
57	0.007207332775
58	0.006994110116
59	0.006758337101
60	0.006470411789
61	0.006218403852
62	0.006030202444
63	0.005901046326
64	0.005713854584
65	0.005501368514
66	0.005321094728
67	0.005175320691
68	0.005014003903
69	0.004867726566
70	0.004744064711
71	0.004659081594
72	0.004548803398
73	0.004432194128
74	0.004362979545
75	0.004276022765
76	0.00419246797
77	0.004105830812
78	0.003988782742
79	0.003932447016
80	0.003833805974
81	0.003727634946
82	0.003612372482
83	0.003575203207
84	0.003476236411
85	0.003437469088
86	0.003359103071
87	0.003263713994
88	0.003223884015
89	0.003179427177
90	0.003103777543
91	0.003073966775
92	0.003019262818
93	0.002981462619
94	0.002938294217
95	0.002878003282
96	0.002822050364
97	0.002754997438
98	0.002718455896
99	0.002685078984
100	0.00267024886
101	0.002616030686
102	0.002587881028
103	0.00253890212
104	0.002491424604
105	0.002462212541
106	0.002437323731
107	0.00238869097
108	0.002342881758
109	0.002330317331
110	0.002311633097
111	0.002274831991
112	0.002255337659
113	0.002235559365
114	0.002204446397
115	0.002166823057
116	0.002129604046
117	0.002102459362
118	0.002092957528
119	0.002059453743
120	0.002032036357
121	0.001989766889
122	0.001974675637
123	0.001956278431
124	0.001942208732
125	0.001925064115
126	0.001897736629
127	0.001867928051
128	0.00185973242
129	0.00184227231
130	0.001827474342
131	0.001811303294
132	0.001804207229
133	0.001790028174
134	0.001770473346
135	0.001746017643
136	0.001716518239
137	0.001688902724
138	0.001670397351
139	0.001656935616
140	0.001631175837
141	0.001603846661
142	0.00157848996
143	0.001561286161
144	0.00155100332
145	0.001539437548
146	0.001517356396
147	0.001493471309
148	0.001480025214
149	0.001460016571
150	0.00145473977
151	0.001434740511
152	0.001425235361
153	0.001425229167
154	0.001417476841
155	0.001405736024
156	0.001386590906
157	0.001366236115
158	0.00134114536
159	0.001324611334
160	0.001317868174
161	0.001309171245
162	0.001298442158
163	0.00128969712
164	0.00128969712
165	0.001270623884
166	0.001262802616
167	0.001248931046
168	0.001224174927
169	0.001210627985
170	0.001201792109
171	0.001201794236
172	0.001195675806
173	0.001191657098
174	0.001191657098
175	0.001177589589
176	0.001177586461
177	0.001159315064
178	0.001159315064
179	0.001149949675
180	0.001135300852
181	0.001117393308
182	0.001117376917
183	0.001106028856
184	0.001100676168
185	0.001090017525
186	0.001067135222
187	0.001067112262
188	0.001057236003
189	0.001049873179
190	0.001039971019
191	0.00103995344
192	0.00102719645
193	0.001019696431
194	0.001019714449
195	0.001007152023
196	0.001007154087
197	0.001001175605
198	0.001001193748
199	0.0009955153069
200	0.0009850210106
201	0.0009850210106
202	0.0009733701559
203	0.0009655238637
204	0.0009655299321
205	0.0009591162783
206	0.0009591162783
207	0.0009422248444
208	0.0009349945867
209	0.0009350055348
210	0.0009281037205
211	0.0009132268015
212	0.000909553679
213	0.0009095554932
214	0.0009003241711
215	0.0009003254849
216	0.0009002983961
217	0.0009002983961
218	0.0008867888024
219	0.0008807217972
220	0.0008807224228
221	0.0008807266143
222	0.0008807172928
223	0.0008807174805
224	0.0008731495205
225	0.0008671567747
226	0.0008611924315
227	0.0008611806701
228	0.0008611806701
229	0.0008540291137
230	0.0008497883785
231	0.000843679833
232	0.0008436859014
233	0.0008436859014
234	0.0008436693228
235	0.0008436628165
236	0.0008436763296
237	0.0008436491783
238	0.0008385583066
239	0.0008385583066
240	0.0008385583066
241	0.0008385449812
242	0.0008327511783
243	0.0008327469241
244	0.0008327469241
245	0.0008260380468
246	0.0008260422384
247	0.0008260422384
248	0.0008260439275
249	0.0008260439275
250	0.0008260476186
251	0.0008176442239
252	0.0008176169474
253	0.0008176466637
254	0.0008176226404
255	0.0008176270197
256	0.0008120509903
257	0.0008120471741
258	0.0008120440461
259	0.0008020435409
260	0.0007990725364
261	0.0007887826257
262	0.0007829645493
263	0.0007746738263
264	0.0007746698849
265	0.0007746698849
266	0.0007746629407
267	0.0007746541197
268	0.000769045809
269	0.0007635064402
270	0.000763511445
271	0.000763503187
272	0.0007635156991
273	0.0007635051889
274	0.0007552849092
275	0.000755289351
276	0.0007473188134
277	0.0007473209404
278	0.0007473209404
279	0.0007441049484
280	0.0007440909974
281	0.0007440816133
282	0.0007440848665
283	0.0007440662859
284	0.0007347929231
285	0.0007242572117
286	0.0007144662847
287	0.0007144662847
288	0.0007144535223
289	0.000714455274
290	0.0007075774829
291	0.0007046405739
292	0.0007046374459
293	0.0007046374459
294	0.0007046335046
295	0.0007046335046
296	0.0007046248712
297	0.0007046248712
298	0.00070462362
299	0.0007046068537
300	0.0007046148615
301	0.0007046099192
302	0.0007046099192
303	0.000704602975
304	0.000704602975
305	0.000704601411
306	0.000704601411
307	0.000704601411
308	0.0006989553762
309	0.0006989309776
310	0.0006989375465
311	0.0006989416129
312	0.0006907372236
313	0.0006907380369
314	0.0006861445222
315	0.0006861149936
316	0.0006861274432
317	0.0006861274432
318	0.000686122626
319	0.000686122626
320	0.0006861132419
321	0.0006861162448
322	0.0006861161823
323	0.0006861084873
324	0.0006861084873
325	0.0006861146183
326	0.0006860963506
327	0.0006860963506
328	0.0006861118656
329	0.0006860960378
330	0.0006861113026
331	0.0006861070484
332	0.0006861094883
333	0.000686105547
334	0.0006861109897
335	0.000676693362
336	0.0006766904842
337	0.0006683689814
338	0.0006683545299
339	0.0006683469601
340	0.0006683530284
341	0.0006683423931
342	0.0006683589091
343	0.0006610924914
344	0.0006610818561
345	0.0006610994982
346	0.000661084296
347	0.0006610814182
348	0.0006610758503
349	0.0006610710331
350	0.0006610605229
351	0.0006610655278
352	0.0006610629628
353	0.0006610453207
354	0.0006610461966
355	0.0006610520773
356	0.0006610442572
357	0.0006610318702
358	0.0006610318702
359	0.0006610397528
360	0.0006514676003
361	0.0006514676003
362	0.0006514536493
363	0.0006514476435
364	0.0006482365312
365	0.0006482350298
366	0.0006482292742
367	0.0006482292742
368	0.0006482246447
369	0.0006482246447
370	0.000648215636
371	0.0006482246447
372	0.0006450578879
373	0.0006450587012
374	0.0006450452507
375	0.0006450370552
376	0.0006450312371
377	0.0006450279214
378	0.0006450279214
379	0.0006450279214
380	0.0006450213525
381	0.000638004802
382	0.0006379912263
383	0.0006380064285
384	0.0006379942292
385	0.0006379942292
386	0.0006379942292
387	0.0006379928529
388	0.0006380022995
389	0.0006380017365
390	0.0006380077423
391	0.0006380077423
392	0.0006380077423
393	0.0006379916017
394	0.000637994542
395	0.0006379969819
396	0.0006379941041
397	0.0006379846574
398	0.0006379914765
399	0.0006379914765
400	0.0006379834062
401	0.0006379787142
402	0.0006379697054
403	0.0006379799654
404	0.0006379618228
405	0.0006379619479
406	0.0006379619479
407	0.0006379556919
408	0.0006379562549
409	0.0006379540653
410	0.0006342247633
411	0.0006342247633
412	0.00063422395
413	0.00063422395
414	0.0006289047946
415	0.0006289124895
416	0.0006289124895
417	0.0006289124895
418	0.0006288920322
419	0.0006288977878
420	0.0006269660405
421	0.0006269696065
422	0.0006269595342
423	0.0006269537786
424	0.0006269544042
425	0.0006269586584
426	0.0006269616613
427	0.0006269377631
428	0.0006269501501
429	0.0006269472723
430	0.0006269438941
431	0.0006269430182
432	0.0006269430182
433	0.0006269193703
434	0.0006269300056
435	0.0006269387641
436	0.0006269387641
437	0.0006269168679
438	0.0006236780412
439	0.0006236712847
440	0.0006236712847
441	0.0006236509525
442	0.0006236607119
443	0.0006236548312
444	0.0006236515781
445	0.0006236654665
446	0.0006236534549
447	0.0006236534549
448	0.0006236532047
449	0.000623655582
450	0.0006236480121
451	0.0006236347493
452	0.000623649451
453	0.000623649451
454	0.0006236326848
455	0.000623629807
456	0.0006236499515
457	0.0006236391285
458	0.0006236371891
459	0.0006236238012
460	0.0006182517195
461	0.0006182562238
462	0.0006182562238
463	0.0006182562238
464	0.0006182562238
465	0.0006182579755
466	0.0006182579755
467	0.0006182330764
468	0.0006182330764
469	0.0006182330764
470	0.0006182366423
471	0.0006182320754
472	0.0006182320754
473	0.0006182320754
474	0.0006182320754
475	0.0006182485289
476	0.0006182485289
477	0.0006182231918
478	0.0006182231918
479	0.0006182231918
480	0.0006182354537
481	0.0006182354537
482	0.0006182354537
483	0.0006182354537
484	0.0006182423354
485	0.0006182423354
486	0.0006182423354
487	0.0006182423354
488	0.0006182377059
489	0.0006182377059
490	0.0006182377059
491	0.0006182315749
492	0.0006182315749
493	0.0006182315749
494	0.0006182315749
495	0.0006182315749
496	0.0006182315749
497	0.0006182325133
498	0.0006182325133
499	0.0006182325133
500	0.0006182325133
501	0.0006182325133
502	0.0006182325133
503	0.0006182325133
504	0.0006182325133
505	0.0006182325133
506	0.0006182325133
507	0.0006182325133
508	0.000618236267
509	0.000618236267
510	0.0006182113053
511	0.0006182113053
512	0.0006182113053
513	0.0006182113053
514	0.0006182113053
515	0.0006182113053
516	0.0006182205643
517	0.0006182205643
518	0.0006182205643
519	0.0006182205643
520	0.0006182205643
521	0.0006182205643
522	0.0006182205643
523	0.0006182205643
524	0.0006182205643
525	0.0006182205643
526	0.0006182205643
527	0.0006182205643
528	0.0006182205643
529	0.0006182205643
530	0.0006182205643
531	0.0006182453383
532	0.0006182453383
533	0.0006182453383
534	0.0006182453383
535	0.0006182284469
536	0.0006182284469
537	0.0006182284469
538	0.0006182179993
539	0.0006182179993
540	0.0006182179993
541	0.0006182179993
542	0.0006182249435
543	0.0006182249435
544	0.0006182249435
545	0.0006182206894
546	0.0006182206894
547	0.0006182206894
548	0.0006182206894
549	0.0006182178116
550	0.0006182178116
551	0.0006182178116
552	0.0006182174362
553	0.0006182174362
554	0.0006182174362
555	0.0006182174362
556	0.0006182174362
557	0.0006182068009
558	0.0006182068009
559	0.0006182068009
560	0.0006182068009
561	0.0006182068009
562	0.0006182068009
