mcg,gvh,alm,mit,erl,pox,vac,nuc,localization_site
0.7398465871810913,0.5943955779075623,0.5254796147346497,0.4080793559551239,0.5000479817390442,5.1537310355342925e-05,0.5323511362075806,0.21848057210445404,ME2
1.011534571647644,0.7810493111610413,0.4723418951034546,0.22600312530994415,0.4999224543571472,0.0002035147335845977,0.5311063528060913,0.27616026997566223,ME2
0.7272968292236328,0.5939376950263977,0.5260534882545471,0.24390509724617004,0.4999929666519165,0.00030107639031484723,0.5643395185470581,0.2197938710451126,ME2
0.7721109390258789,0.7233468294143677,0.6033360958099365,0.38512569665908813,0.5001035928726196,-0.0003115801082458347,0.4855225086212158,0.47190380096435547,ME2
0.7669979333877563,0.8403586149215698,0.2700181007385254,0.11120066791772842,0.4999913275241852,7.139229273889214e-05,0.5775637030601501,0.22135715186595917,ME2
0.7772401571273804,0.7374529838562012,0.3058116137981415,0.10225043445825577,0.49985283613204956,0.00019733702356461436,0.5279223322868347,0.22419461607933044,ME2
0.5334275960922241,0.47739851474761963,0.46971046924591064,0.13097582757472992,0.4998934864997864,1.69115919561591e-05,0.5104679465293884,0.2256087064743042,ME2
0.7695496082305908,0.4801260530948639,0.44140684604644775,0.22036416828632355,0.4998917579650879,7.671003550058231e-05,0.5329104065895081,0.22451934218406677,ME2
1.0106019973754883,0.7859902381896973,0.3822183907032013,0.3577619791030884,0.5000003576278687,0.00026788399554789066,0.4871892035007477,0.28252077102661133,ME2
0.5292295217514038,0.47997355461120605,0.304656982421875,0.15215235948562622,0.49992480874061584,0.0001304736506426707,0.49747785925865173,0.21926671266555786,ME2
0.9651935696601868,0.7621220946311951,0.4163375496864319,0.4198012351989746,0.5000070929527283,-6.317302904790267e-05,0.49374666810035706,0.21819116175174713,ME2
0.757957935333252,0.6607306599617004,0.2965655028820038,0.3204549551010132,0.4999856650829315,0.00010171298345085233,0.5157705545425415,0.27110984921455383,ME2
0.6290681958198547,0.4684387147426605,0.31510430574417114,0.14615672826766968,0.5000126361846924,-2.961428981507197e-05,0.5264945030212402,0.21907825767993927,ME2
0.9939338564872742,0.7160422801971436,0.4830765128135681,0.2356184720993042,0.50001460313797,0.0004515283217187971,0.5581642389297485,0.22057095170021057,ME2
0.43347060680389404,0.46907663345336914,0.39863041043281555,0.14803150296211243,0.49982622265815735,4.8785303079057485e-05,0.5240946412086487,0.22270873188972473,ME2
1.0155584812164307,0.7143625617027283,0.40450218319892883,0.48490002751350403,0.4997768700122833,0.00010135815682588145,0.48245149850845337,0.21806465089321136,ME2
0.9422551393508911,0.8152708411216736,0.4224450886249542,0.3447735905647278,0.499959796667099,0.00030465685995295644,0.507608950138092,0.21496954560279846,ME2
0.6024991869926453,0.5134389996528625,0.3359262943267822,0.36759477853775024,0.4999711811542511,-8.847179560689256e-05,0.5004206895828247,0.22485612332820892,ME2
0.5736202597618103,0.5342057943344116,0.48663169145584106,0.42673259973526,0.5000826120376587,0.00010411526454845443,0.5265636444091797,0.22188447415828705,ME2
0.9476929306983948,0.6845231056213379,0.3831402361392975,0.27563241124153137,0.4999932050704956,0.0002583648602012545,0.5379899740219116,0.22250919044017792,ME2
0.24928297102451324,0.42048192024230957,0.3586896061897278,0.15094879269599915,0.4999333322048187,-3.6569894291460514e-05,0.525481641292572,0.21954753994941711,ME2
0.8439227938652039,0.5491463541984558,0.37960386276245117,0.33763283491134644,0.4998895227909088,0.0002671728143468499,0.48507145047187805,0.2207091748714447,ME2
0.8707026839256287,0.4995362460613251,0.4313524067401886,0.1589287519454956,0.4999273419380188,-0.00010391731484560296,0.5607385039329529,0.22093984484672546,ME2
0.45754653215408325,0.3790068030357361,0.39616408944129944,0.13901054859161377,0.500059962272644,0.0003017538401763886,0.5368397235870361,0.2193112075328827,ME2
0.7293530702590942,0.8413673043251038,0.4663866460323334,0.37597569823265076,0.49997252225875854,0.00045652283006347716,0.5006698966026306,0.3348996043205261,ME2
0.9377425312995911,0.5979386568069458,0.4468948543071747,0.24652567505836487,0.49998241662979126,-8.097817772068083e-05,0.5349940061569214,0.2812230587005615,ME2
0.8737697005271912,0.8601588606834412,0.39540043473243713,0.41044190526008606,0.49999910593032837,0.00011073328641941771,0.3265262544155121,0.25623658299446106,ME2
0.8670276999473572,0.7689961194992065,0.3321075141429901,0.5002321600914001,0.5000353455543518,-3.219519567210227e-05,0.47170794010162354,0.2241109013557434,ME2
0.41681408882141113,0.5057759284973145,0.37068498134613037,0.4945051074028015,0.49989283084869385,-4.921480285702273e-05,0.5703779458999634,0.21849453449249268,ME2
0.8699457049369812,0.6164093613624573,0.42604365944862366,0.27140721678733826,0.5001145601272583,0.00015973208064679056,0.5709397196769714,0.22349461913108826,ME2
0.9348641633987427,0.8117809295654297,0.47352707386016846,0.18691091239452362,0.5000368356704712,0.00016212301852647215,0.5438756346702576,0.22579523921012878,ME2
0.6712740659713745,0.6172345876693726,0.38261646032333374,0.15167425572872162,0.49979883432388306,3.0117478672764264e-05,0.5561869144439697,0.2282591611146927,ME2
0.8555176854133606,0.652273952960968,0.42744508385658264,0.23053988814353943,0.4997425079345703,0.0002691216068342328,0.5892025232315063,0.21988531947135925,ME2
1.012744665145874,0.6931610107421875,0.43705058097839355,0.4386840760707855,0.49993982911109924,0.0001473961165174842,0.519745945930481,0.3025633990764618,ME2
0.8836014866828918,0.8079901337623596,0.3578713834285736,0.12494896352291107,0.499918669462204,0.0002527149044908583,0.5399023294448853,0.2198396623134613,ME2
0.9527018070220947,0.5121743083000183,0.4800666272640228,0.47334563732147217,0.5000900626182556,4.71778039354831e-05,0.5027254223823547,0.6993139386177063,ME2
1.0695971250534058,0.7285671234130859,0.39973071217536926,0.3478004038333893,0.5000245571136475,0.0002719617332331836,0.4145512580871582,0.2239571362733841,ME2
0.7777289748191833,0.6062202453613281,0.5028907060623169,0.28107699751853943,0.4998404383659363,0.0003002337471116334,0.4806053340435028,0.3923267126083374,ME2
0.4919665455818176,0.431338906288147,0.48074841499328613,0.1567007154226303,0.49988895654678345,-0.0001499248610343784,0.5339427590370178,0.2200804352760315,ME2
0.9218651056289673,0.8646068572998047,0.4833049476146698,0.37115564942359924,0.5002040266990662,7.926012040115893e-05,0.5571207404136658,0.5927726626396179,ME2
0.8593841791152954,0.6958898901939392,0.33546024560928345,0.2075434923171997,0.5000115633010864,0.0001238266850123182,0.503926694393158,0.2163129299879074,ME2
0.9364747405052185,0.7839042544364929,0.331481397151947,0.14789099991321564,0.4998915493488312,0.0003238584322389215,0.4921942949295044,0.22060859203338623,ME2
0.7049450278282166,0.6580443382263184,0.41495174169540405,0.3910098671913147,0.4999309182167053,4.174006971879862e-05,0.5155493021011353,0.291999876499176,ME2
0.6957427263259888,0.7908824682235718,0.4771018624305725,0.6784700155258179,0.49997904896736145,0.00035523984115570784,0.4480118155479431,0.22106486558914185,ME2
0.888704240322113,0.48806264996528625,0.3154325783252716,0.1410638689994812,0.49991169571876526,0.00014944189751986414,0.5445982813835144,0.22024103999137878,ME2
0.8484764099121094,0.43749570846557617,0.4833041727542877,0.269185870885849,0.5001186728477478,0.000202989685931243,0.5701515078544617,0.2214648723602295,ME2
0.6454648375511169,0.6807751059532166,0.3120594620704651,0.5386909246444702,0.49997907876968384,-2.144454811059404e-05,0.4978397488594055,0.2183610051870346,ME2
0.8170351386070251,0.8198462724685669,0.40580159425735474,0.2897580564022064,0.4999198019504547,0.00015264679677784443,0.21050246059894562,0.21709443628787994,ME2
0.8082792162895203,0.7243109941482544,0.5943428874015808,0.7663232088088989,0.5000019669532776,9.968069934984669e-05,0.48951655626296997,0.4165722727775574,ME2
0.8209060430526733,0.6104381084442139,0.543132483959198,0.36337998509407043,0.500093936920166,4.784357224707492e-05,0.5501815676689148,0.22036568820476532,ME2
0.9030845165252686,0.701324999332428,0.48392125964164734,0.20812638103961945,0.4998886287212372,0.0003129015676677227,0.550683856010437,0.39197760820388794,ME2
0.833376944065094,0.568211019039154,0.39284369349479675,0.15415066480636597,0.5000185370445251,0.0001484669337514788,0.5712823271751404,0.22651886940002441,ME2
0.9712967872619629,0.765736997127533,0.3127339482307434,0.48835790157318115,0.4999595284461975,7.995922351256013e-05,0.4916059672832489,0.22094102203845978,ME2
0.7304794192314148,0.6365160346031189,0.3575688898563385,0.6769618988037109,0.4999704658985138,0.00017658632714301348,0.5528862476348877,0.21992047131061554,ME2
0.3897510766983032,0.3733322024345398,0.5599240064620972,0.1885334998369217,0.4999169409275055,-1.28852352645481e-05,0.4799001216888428,0.22076429426670074,ME2
0.9613857865333557,0.8471440076828003,0.3099461793899536,0.5193649530410767,0.49989837408065796,4.008410905953497e-05,0.4895468056201935,0.21946901082992554,ME2
0.917506217956543,0.5772864818572998,0.44600909948349,0.3093668222427368,0.5001130700111389,0.00016715670062694699,0.5406447052955627,0.622171938419342,ME2
0.5880394577980042,0.6942774057388306,0.46312278509140015,0.141679048538208,0.5000799298286438,0.00021020825079176575,0.5018985867500305,0.21990840137004852,ME2
