age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
55.64126205444336,517777.0,15.277605056762695,-4.557627201080322,0.5106655359268188,40.00891876220703,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
25.40798568725586,178588.546875,13.00289535522461,-2.2776405811309814,0.2749890685081482,33.06850814819336,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.279640197753906,105774.96875,15.161563873291016,-11.119083404541016,0.37225884199142456,56.146541595458984,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,1
42.79922103881836,33029.87890625,13.002387046813965,7518.05224609375,0.32467570900917053,40.09733581542969,Federal-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
45.34652328491211,210019.40625,10.001726150512695,-10.848409652709961,-0.05930835381150246,39.96394348144531,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
42.072532653808594,187104.3125,13.007893562316895,-6.73612642288208,0.7264153361320496,50.11966323852539,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.626251220703125,148481.59375,15.08452320098877,9.72081470489502,0.24873396754264832,60.7014045715332,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
49.477840423583984,108687.21875,8.99942684173584,12.220868110656738,2170.630615234375,40.071495056152344,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
31.198549270629883,374109.84375,9.000509262084961,7.3533501625061035,-0.052883125841617584,58.76026153564453,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
23.784372329711914,122201.15625,10.000391006469727,-10.922791481018066,0.0881367176771164,59.62275314331055,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
40.05168151855469,120162.34375,7.9064531326293945,6.967021465301514,-0.18565203249454498,39.904052734375,Private,12th,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Taiwan,1
36.925777435302734,166866.84375,12.004287719726562,-11.254738807678223,-0.04155002906918526,44.70085144042969,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
46.35415267944336,269121.8125,9.000337600708008,2.490367889404297,0.9424858689308167,40.014007568359375,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,Black,Male,United-States,1
46.27954864501953,116602.0703125,13.002737045288086,-11.073376655578613,0.039457280188798904,39.972633361816406,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
53.0403938293457,246343.046875,10.996987342834473,1.1295984983444214,-0.020327985286712646,57.42401123046875,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.06850814819336,168422.390625,11.007118225097656,0.9562270641326904,0.41159960627555847,34.46788787841797,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,1
31.888912200927734,241503.046875,13.019600868225098,-4.306182861328125,-0.022324083372950554,39.94418716430664,Private,Bachelors,Married-spouse-absent,nan,Own-child,White,Male,nan,1
35.47885513305664,253266.78125,14.552451133728027,-3.1565003395080566,0.36676645278930664,40.034488677978516,Self-emp-inc,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,El-Salvador,1
38.48180389404297,350687.65625,9.002443313598633,-0.32409903407096863,1864.7947998046875,59.81037521362305,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Black,Female,United-States,1
38.70668029785156,165645.671875,12.996853828430176,14837.8388671875,0.32359448075294495,58.92217254638672,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
19.25422477722168,313172.5,10.003009796142578,-10.210555076599121,0.03098565898835659,29.005647659301758,nan,Some-college,Married-spouse-absent,nan,Own-child,White,Female,United-States,1
44.455413818359375,244356.171875,10.00247573852539,-5.664847373962402,0.42797181010246277,40.57887649536133,Self-emp-inc,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,1
57.651405334472656,269599.125,15.221412658691406,-1.1570566892623901,0.3529282510280609,60.213191986083984,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,Hungary,1
54.29063415527344,99877.2421875,14.015890121459961,-3.1163992881774902,0.6853519082069397,45.17095947265625,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
31.92727279663086,246848.328125,9.002287864685059,3454.732666015625,0.005747697781771421,29.812952041625977,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
42.375282287597656,338044.78125,9.998281478881836,-10.726295471191406,0.25472381711006165,40.00326919555664,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,1
48.909507751464844,188724.625,13.004589080810547,-10.29455852508545,0.20309831202030182,44.9254150390625,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
41.27931213378906,140760.640625,12.9992036819458,7419.4326171875,-0.0643114298582077,57.54342269897461,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,1
42.85515594482422,171872.484375,13.0051851272583,5.893450736999512,0.17907732725143433,50.18281173706055,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
54.54990005493164,52369.453125,8.99887466430664,-1.886229395866394,0.7353869080543518,50.01218032836914,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
40.65349197387695,95974.9140625,9.00277328491211,-1.665446400642395,-0.0972425639629364,40.07182312011719,Federal-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
49.87689208984375,225990.34375,9.000479698181152,-2.6969263553619385,0.15477032959461212,48.95976638793945,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
40.54764175415039,218995.34375,11.00112247467041,-6.7162981033325195,0.1831776201725006,45.281166076660156,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
22.75164031982422,490753.75,9.997241973876953,4.529406547546387,0.20054838061332703,39.93386459350586,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
37.786624908447266,312753.3125,10.000809669494629,-4.614592552185059,0.25159525871276855,39.971168518066406,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
49.15005111694336,151766.015625,13.995598793029785,-2.728440761566162,0.6886240839958191,40.134586334228516,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
41.02183532714844,116114.21875,12.008577346801758,5822.837890625,0.3155806362628937,40.026344299316406,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
44.88026809692383,124058.078125,13.000768661499023,14590.2568359375,0.3014015555381775,40.05031967163086,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,United-States,1
43.168663024902344,127321.28125,12.002019882202148,8.035141944885254,0.14474965631961823,50.16248321533203,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,United-States,1
44.95558166503906,42294.47265625,15.10987663269043,11.806440353393555,0.3323758542537689,44.60835266113281,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
38.0571174621582,91236.59375,13.003884315490723,-3.4646220207214355,0.6043970584869385,39.934898376464844,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,China,1
32.95946502685547,121547.046875,13.00253677368164,14587.994140625,1.0966031551361084,45.139320373535156,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
36.28853225708008,322768.875,10.001500129699707,-6.812737464904785,0.39921489357948303,12.61658000946045,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
37.23134994506836,35182.15234375,8.999717712402344,7344.73779296875,0.44643574953079224,40.0902099609375,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
